http://ted.europa.eu/udl?uri=TED:NOTICE:488952-2017:TEXT:PL:HTML&src=0 	  488952-2017 	  Norwegia-Oslo: System pozyskiwania danych 	  NO 	  07/12/2017 	6816000	 NOK 	 bez Vat 	  Wartosc bez VAT: 6 816 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:211480-2015:TEXT:PL:HTML&src=0 	  211480-2015 	  Szwecja-Linköping: Us³ugi e-learning 	  SE 	  19/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:211350-2015:TEXT:PL:HTML&src=0 	  211350-2015 	  Bu³garia-Nesebar: Elektroniczne zarz¹dzanie danymi (EDM) 	  BG 	  19/06/2015 	1251795	 BGN 	 z Vat 	  Wartosc: 1 251 795 BGN
http://ted.europa.eu/udl?uri=TED:NOTICE:210413-2015:TEXT:PL:HTML&src=0 	  210413-2015 	  Francja-Le Lamentin: Us³ugi w zakresie konserwacji systemu 	  FR 	  18/06/2015 	674755,52	 EUR 	 z Vat 	  Wartosc: 674 755,52 EUR £¹cznie z VAT. Stawka VAT (%) 8,5
http://ted.europa.eu/udl?uri=TED:NOTICE:209931-2015:TEXT:PL:HTML&src=0 	  209931-2015 	  Republika Czeska-Mariánské Láznì: Systemy i serwery informacyjne 	  CZ 	  18/06/2015 	3328407	 CZK 	 z Vat 	  Wartosc: 3 328 407 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:209871-2015:TEXT:PL:HTML&src=0 	  209871-2015 	  Polska-Braniewo: Pakiety oprogramowania i systemy informatyczne 	  PL 	  18/06/2015 	1316000	 PLN 	 z Vat 	  Wartosc: 1 316 000 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:209453-2015:TEXT:PL:HTML&src=0 	  209453-2015 	  Szwajcaria-Berno: Elektroniczne tablice informacyjne 	  CH 	  17/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:208318-2015:TEXT:PL:HTML&src=0 	  208318-2015 	  Hiszpania-Madryt: Platformy komputerowe 	  ES 	  17/06/2015 	224649,25	 EUR 	 z Vat 	  Wartosc: 224 649,25 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:206679-2015:TEXT:PL:HTML&src=0 	  206679-2015 	  Republika Czeska-Ostrava: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  16/06/2015 	934733,75	 CZK 	 z Vat 	  Wartosc: 934 733,75 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:206646-2015:TEXT:PL:HTML&src=0 	  206646-2015 	  Belgia-Genk: Urz¹dzenia fotokopiuj¹ce 	  BE 	  16/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:204765-2015:TEXT:PL:HTML&src=0 	  204765-2015 	  Republika Czeska-Praga: Sprzêt telewizyjny i audiowizualny 	  CZ 	  13/06/2015 	434986	 CZK 	 z Vat 	  Wartosc: 434 986 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:204762-2015:TEXT:PL:HTML&src=0 	  204762-2015 	  Republika Czeska-Toužim: Systemy i serwery informacyjne 	  CZ 	  13/06/2015 	2860570	 CZK 	 z Vat 	  Wartosc: 2 860 570 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:204722-2015:TEXT:PL:HTML&src=0 	  204722-2015 	  Francja-Saumur: Systemy informacji medycznej 	  FR 	  13/06/2015 	1529871,72	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 1 529 871,72 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:204707-2015:TEXT:PL:HTML&src=0 	  204707-2015 	  Irlandia-Dublin: Us³ugi farmaceutyczne 	  IE 	  13/06/2015 	1000000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 1 000 000 EUR Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 900 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:204620-2015:TEXT:PL:HTML&src=0 	  204620-2015 	  Polska-Warszawa: Pakiety oprogramowania i systemy informatyczne 	  PL 	  13/06/2015 	462962,95	 PLN 	 z Vat 	  Wartosc: 462 962,95 PLN £¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:204618-2015:TEXT:PL:HTML&src=0 	  204618-2015 	  Polska-Warszawa: Pakiety oprogramowania do tworzenia dokumentów 	  PL 	  13/06/2015 	86668,26	 PLN 	 z Vat 	  Wartosc: 86 668,26 PLN £¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:204599-2015:TEXT:PL:HTML&src=0 	  204599-2015 	  Polska-Warszawa: System zarz¹dzania baz¹ danych 	  PL 	  13/06/2015 	2404734	 PLN 	 z Vat 	  Wartosc: 2 404 734 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:204596-2015:TEXT:PL:HTML&src=0 	  204596-2015 	  Polska-Legionowo: Pakiety oprogramowania medycznego 	  PL 	  13/06/2015 	238620	 PLN 	 z Vat 	  Wartosc: 238 620 PLN £¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:203663-2015:TEXT:PL:HTML&src=0 	  203663-2015 	  Belgia-Bruksela: Us³ugi zarz¹dzania mediami spo³ecznoœciowymi i internetowymi (4 czêœci) 	  BE 	  13/06/2015 	760000	 EUR 	 z Vat 	  Wartosc: 760 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:202727-2015:TEXT:PL:HTML&src=0 	  202727-2015 	  Niemcy-Hamburg: Pakiety oprogramowania do tworzenia dokumentów 	  DE 	  12/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:202708-2015:TEXT:PL:HTML&src=0 	  202708-2015 	  Szwecja-Jönköping: Us³ugi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia 	  SE 	  12/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:202656-2015:TEXT:PL:HTML&src=0 	  202656-2015 	  Portugalia-Funchal: Pakiety oprogramowania dla punktów sprzeda¿y 	  PT 	  12/06/2015 	250962,5	 EUR 	 z Vat 	  Wartosc: 250 962,50 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:202075-2015:TEXT:PL:HTML&src=0 	  202075-2015 	  Wêgry-Budapeszt: Prenumerata wersji elektronicznej czasopism poœwiêconych kryminalistyce 	  HU 	  12/06/2015 	120000	 EUR 	 z Vat 	  Wartosc: 120 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:201231-2015:TEXT:PL:HTML&src=0 	  201231-2015 	  Republika Czeska-Èeské Budìjovice: Systemy informacyjne 	  CZ 	  11/06/2015 	34734959	 CZK 	 z Vat 	  Wartosc: 34 734 959 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:201163-2015:TEXT:PL:HTML&src=0 	  201163-2015 	  Polska-Warszawa: Pakiety oprogramowania medycznego 	  PL 	  11/06/2015 	3665000	 PLN 	 z Vat 	  Wartosc: 3 665 000 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:201116-2015:TEXT:PL:HTML&src=0 	  201116-2015 	  Dania-Glostrup: Pakiety oprogramowania do analizy finansowej i rachunkowoœci/ksiêgowoœci 	  DK 	  11/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:201069-2015:TEXT:PL:HTML&src=0 	  201069-2015 	  Republika Czeska-Karlovy Vary: Pojazdy ratownicze 	  CZ 	  11/06/2015 	61648900	 CZK 	 z Vat 	  Wartosc: 61 648 900 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:199793-2015:TEXT:PL:HTML&src=0 	  199793-2015 	  Zjednoczone Królestwo-Kirkintilloch: Us³ugi zarz¹dzania listami p³ac 	  UK 	  10/06/2015 	385571	 GBP 	 z Vat 	  Wartosc: 385 571 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:199699-2015:TEXT:PL:HTML&src=0 	  199699-2015 	  Rumunia-Craiova: Frezarki 	  RO 	  10/06/2015 	686360	 RON 	 z Vat 	  Wartosc: 686 360 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:199677-2015:TEXT:PL:HTML&src=0 	  199677-2015 	  Francja-Limoges: Pakiety oprogramowania bibliotecznego 	  FR 	  10/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:198898-2015:TEXT:PL:HTML&src=0 	  198898-2015 	  W³ochy-Rzym: Pakiety oprogramowania dla sprzeda¿y, marketingu i wywiadu gospodarczego 	  IT 	  09/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:198502-2015:TEXT:PL:HTML&src=0 	  198502-2015 	  Szwecja-Malmö: Pakiety oprogramowania edukacyjnego 	  SE 	  09/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:198082-2015:TEXT:PL:HTML&src=0 	  198082-2015 	  Polska-Wroc³aw: Serwery 	  PL 	  09/06/2015 	6038395,95	 PLN 	 z Vat 	  Wartosc: 6 038 395,95 PLN £¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:198030-2015:TEXT:PL:HTML&src=0 	  198030-2015 	  W³ochy-Rzym: Pakiety oprogramowania do analizy finansowej 	  IT 	  09/06/2015 	380000	 EUR 	 z Vat 	  Wartosc: 380 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:197931-2015:TEXT:PL:HTML&src=0 	  197931-2015 	  S³owacja-Žilina: Maszyny i aparatura jednozadaniowa 	  SK 	  09/06/2015 	13774991,67	 EUR 	 z Vat 	  Wartosc: 13 774 991,67 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:197047-2015:TEXT:PL:HTML&src=0 	  197047-2015 	  Niemcy-Meckenheim: Us³ugi w zakresie technologii informacji 	  DE 	  06/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:196057-2015:TEXT:PL:HTML&src=0 	  196057-2015 	  Zjednoczone Królestwo-Leicester: Pakiety oprogramowania do opracowywania harmonogramów i kontroli produkcji 	  UK 	  06/06/2015 	11 000 000	 GBP 	 z Vat 	  Najnizsza oferta 11 000 000 i najwyzsza oferta 24 000 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:196052-2015:TEXT:PL:HTML&src=0 	  196052-2015 	  Zjednoczone Królestwo-Newcastle upon Tyne: Us³ugi opracowywania oprogramowania medycznego 	  UK 	  06/06/2015 	316000	 GBP 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 316 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:196016-2015:TEXT:PL:HTML&src=0 	  196016-2015 	  Francja-Hayange: Pakiety oprogramowania do analizy finansowej i rachunkowoœci/ksiêgowoœci 	  FR 	  06/06/2015 	78000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 78 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:194729-2015:TEXT:PL:HTML&src=0 	  194729-2015 	  Zjednoczone Królestwo-Londyn: Us³ugi doradcze w zakresie zarz¹dzania zasobami ludzkimi 	  UK 	  05/06/2015 	80000000	 GBP 	 z Vat 	  Wartosc: 80 000 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:194694-2015:TEXT:PL:HTML&src=0 	  194694-2015 	  Francja-Hayange: Pakiety oprogramowania do zarz¹dzania zapasami 	  FR 	  05/06/2015 	24000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 24 000 EUR Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 14 658 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:194644-2015:TEXT:PL:HTML&src=0 	  194644-2015 	  Irlandia-Dublin: Pakiety oprogramowania do zarz¹dzania kontaktami 	  IE 	  05/06/2015 	  	  	 z Vat 	  
http://ted.europa.eu/udl?uri=TED:NOTICE:194152-2015:TEXT:PL:HTML&src=0 	  194152-2015 	  Francja-Levallois: Pakiety oprogramowania do automatyzacji prac biurowych 	  FR 	  05/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:194131-2015:TEXT:PL:HTML&src=0 	  194131-2015 	  Niemcy-Lüdenscheid: System informacji ruchu pasa¿erskiego 	  DE 	  05/06/2015 	204289,68	 EUR 	 z Vat 	  Wartosc: 204 289,68 EUR £¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:194061-2015:TEXT:PL:HTML&src=0 	  194061-2015 	  Polska-Gliwice: Komputerowy system steruj¹cy 	  PL 	  05/06/2015 	10448724	 PLN 	 z Vat 	  Wartosc: 10 448 724 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:193248-2015:TEXT:PL:HTML&src=0 	  193248-2015 	  Norwegia-Sandvika: Pakiety oprogramowania i systemy informatyczne 	  NO 	  04/06/2015 	8000000	 NOK 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 8 000 000 NOK Jezeli jest to opisWartosci roczna lub miesieczna,: liczbe lat: 4
http://ted.europa.eu/udl?uri=TED:NOTICE:192958-2015:TEXT:PL:HTML&src=0 	  192958-2015 	  Szwecja-Södertälje: Pakiety oprogramowania i systemy informatyczne 	  SE 	  04/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:192902-2015:TEXT:PL:HTML&src=0 	  192902-2015 	  Francja-Metz: Pakiety oprogramowania do tworzenia dokumentów 	  FR 	  04/06/2015 	12439,32	 EUR 	 z Vat 	  Wartosc: 12 439,32 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:192616-2015:TEXT:PL:HTML&src=0 	  192616-2015 	  Republika Czeska-Plzeò: Komputerowy system steruj¹cy 	  CZ 	  04/06/2015 	796926	 CZK 	 z Vat 	  Wartosc: 796 926 CZK £¹cznie z VAT. Stawka VAT (%) 21
http://ted.europa.eu/udl?uri=TED:NOTICE:192588-2015:TEXT:PL:HTML&src=0 	  192588-2015 	  Szwecja-Lund: System automatyzacji 	  SE 	  04/06/2015 	300000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 300 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:192520-2015:TEXT:PL:HTML&src=0 	  192520-2015 	  Zjednoczone Królestwo-Theale: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  UK 	  04/06/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:189616-2015:TEXT:PL:HTML&src=0 	  189616-2015 	  Szwecja-Borlänge: Us³ugi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia 	  SE 	  02/06/2015 	140000000	 SEK 	 z Vat 	  Wartosc: 140 000 000 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:189574-2015:TEXT:PL:HTML&src=0 	  189574-2015 	  Francja-Créteil: Us³ugi dostarczania danych 	  FR 	  02/06/2015 	620694	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 620 694 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:188993-2015:TEXT:PL:HTML&src=0 	  188993-2015 	  Francja-Tours: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  FR 	  02/06/2015 	291477	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 291 477 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:188891-2015:TEXT:PL:HTML&src=0 	  188891-2015 	  Polska-Warszawa: Pakiety oprogramowania i systemy informatyczne 	  PL 	  02/06/2015 	45110,25	 PLN 	 z Vat 	  Wartosc: 45 110,25 PLN £¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:188837-2015:TEXT:PL:HTML&src=0 	  188837-2015 	"  Niemcy-Esslingen am Neckar: Karty ""inteligentne"" "	  DE 	  02/06/2015 	423041	 EUR 	 z Vat 	  Wartosc: 423 041 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:188142-2015:TEXT:PL:HTML&src=0 	  188142-2015 	  Norwegia-Oslo: Pakiety oprogramowania i systemy informatyczne 	  NO 	  30/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:187228-2015:TEXT:PL:HTML&src=0 	  187228-2015 	  Rumunia-Bucuresti: Komputery przenoœne 	  RO 	  30/05/2015 	525350	 RON 	 z Vat 	  Wartosc: 525 350 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:187222-2015:TEXT:PL:HTML&src=0 	  187222-2015 	  Belgia-Brasschaat: Pakiety oprogramowania dla wywiadu gospodarczego 	  BE 	  30/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:187087-2015:TEXT:PL:HTML&src=0 	  187087-2015 	  Francja-Saint-Étienne: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  FR 	  30/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:185585-2015:TEXT:PL:HTML&src=0 	  185585-2015 	  Republika Czeska-Praga: Systemy baz danych 	  CZ 	  29/05/2015 	71495000	 CZK 	 z Vat 	  Wartosc: 71 495 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:185481-2015:TEXT:PL:HTML&src=0 	  185481-2015 	  S³owacja-Košice: Sprzêt elektrotechniczny 	  SK 	  29/05/2015 	9095002	 EUR 	 z Vat 	  Wartosc: 9 095 002 EUR £¹cznie z VAT. Stawka VAT (%) 20
http://ted.europa.eu/udl?uri=TED:NOTICE:185427-2015:TEXT:PL:HTML&src=0 	  185427-2015 	  Polska-Bia³ystok: Komputery osobiste 	  PL 	  29/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:183063-2015:TEXT:PL:HTML&src=0 	  183063-2015 	  Polska-Tomaszów Mazowiecki: Pakiety oprogramowania i systemy informatyczne 	  PL 	  27/05/2015 	1065576	 PLN 	 z Vat 	  Wartosc: 1 065 576 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:182326-2015:TEXT:PL:HTML&src=0 	  182326-2015 	  Belgia-Zeebrugge: Rozbudowa oprogramowania przetwarzania celu prowadzenia transakcji i rozliczeñ 	  BE 	  27/05/2015 	85821,2	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 85 821,20 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:181069-2015:TEXT:PL:HTML&src=0 	  181069-2015 	  W³ochy-Rzym: Pakiety oprogramowania do tworzenia dokumentów 	  IT 	  23/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:180529-2015:TEXT:PL:HTML&src=0 	  180529-2015 	  Zjednoczone Królestwo-Cardiff: Pakiety oprogramowania i systemy informatyczne 	  UK 	  23/05/2015 	420476	 GBP 	 z Vat 	  Wartosc: 420 476 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:179593-2015:TEXT:PL:HTML&src=0 	  179593-2015 	  S³owacja-Dolný Kubín: Centra obróbkowe do obróbki metalu 	  SK 	  23/05/2015 	283900	 EUR 	 z Vat 	  Wartosc: 283 900 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:179526-2015:TEXT:PL:HTML&src=0 	  179526-2015 	  Niemcy-Greifswald: System informacji klinicznej 	  DE 	  23/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:179481-2015:TEXT:PL:HTML&src=0 	  179481-2015 	  Zjednoczone Królestwo-Chester: Pakiety oprogramowania do analizy finansowej i rachunkowoœci/ksiêgowoœci 	  UK 	  23/05/2015 	850000	 GBP 	 z Vat 	  Wartosc: 850 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:179461-2015:TEXT:PL:HTML&src=0 	  179461-2015 	  Belgia-Zeebrugge: Rozbudowa oprogramowania przetwarzania celu prowadzenia transakcji i rozliczeñ 	  BE 	  23/05/2015 	582923	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 582 923 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:177274-2015:TEXT:PL:HTML&src=0 	  177274-2015 	  Republika Czeska-Èeské Budìjovice: Komputery przenoœne 	  CZ 	  22/05/2015 	224800	 CZK 	 z Vat 	  Wartosc: 224 800 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:177155-2015:TEXT:PL:HTML&src=0 	  177155-2015 	  S³owacja-Bratys³awa: Przyrz¹dy i urz¹dzenia badawcze, hydrograficzne, oceanograficzne i hydrologiczne 	  SK 	  22/05/2015 	1297214,6	 EUR 	 z Vat 	  Wartosc: 1 297 214,60 EUR £¹cznie z VAT. Stawka VAT (%) 20
http://ted.europa.eu/udl?uri=TED:NOTICE:176099-2015:TEXT:PL:HTML&src=0 	  176099-2015 	"  Zjednoczone Królestwo-Leeds: Karty ""inteligentne"" "	  UK 	  21/05/2015 	499 260	 GBP 	 z Vat 	  Najnizsza oferta 499 260 i najwyzsza oferta 625 200 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:175561-2015:TEXT:PL:HTML&src=0 	  175561-2015 	  Zjednoczone Królestwo-Stanmore: System informacji klinicznej 	  UK 	  21/05/2015 	1410685	 GBP 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 1 410 685 GBP Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 1 410 685 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:175462-2015:TEXT:PL:HTML&src=0 	  175462-2015 	  Polska-Warszawa: Pakiety oprogramowania do automatyzacji prac biurowych 	  PL 	  21/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:174374-2015:TEXT:PL:HTML&src=0 	  174374-2015 	  Zjednoczone Królestwo-Wolverhampton: Pakiety oprogramowania i systemy informatyczne 	  UK 	  20/05/2015 	388000	 GBP 	 z Vat 	  Wartosc: 388 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:173944-2015:TEXT:PL:HTML&src=0 	  173944-2015 	  Niemcy-Moguncja: Pakiety oprogramowania do skanowania 	  DE 	  20/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:173787-2015:TEXT:PL:HTML&src=0 	  173787-2015 	  Szwecja-Lidköping: Komputery osobiste 	  SE 	  20/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:173145-2015:TEXT:PL:HTML&src=0 	  173145-2015 	  Szwajcaria-Zurych: Systemy informacji medycznej 	  CH 	  19/05/2015 	433700	 CHF 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia  Wartosc: 433 700 CHF
http://ted.europa.eu/udl?uri=TED:NOTICE:172841-2015:TEXT:PL:HTML&src=0 	  172841-2015 	  Niemcy-Wiesbaden: Us³ugi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia 	  DE 	  19/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:172260-2015:TEXT:PL:HTML&src=0 	  172260-2015 	  Republika Czeska-Praga: Systemy i serwery informacyjne 	  CZ 	  19/05/2015 	14650000	 CZK 	 z Vat 	  Wartosc: 14 650 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:171572-2015:TEXT:PL:HTML&src=0 	  171572-2015 	  Polska-Œwier¿e Górne: Komputerowy system steruj¹cy 	  PL 	  16/05/2015 	5888673,85	 PLN 	 z Vat 	  Wartosc: 5 888 673,85 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:171370-2015:TEXT:PL:HTML&src=0 	  171370-2015 	  Niemcy-Ludwigshafen: System automatyzacji 	  DE 	  16/05/2015 	990000	 EUR 	 z Vat 	  Wartosc: 990 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:170888-2015:TEXT:PL:HTML&src=0 	  170888-2015 	  Niemcy-Schwetzingen: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  DE 	  16/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:170826-2015:TEXT:PL:HTML&src=0 	  170826-2015 	  W³ochy-Pula: Pakiety oprogramowania do przetwarzania obrazów 	  IT 	  16/05/2015 	200000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia  Wartosc: 200 000 EUR Ca³kowita koncowa opisWartosci zamówienia Wartosc: 198 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:170775-2015:TEXT:PL:HTML&src=0 	  170775-2015 	  Niemcy-Poczdam: Systemy baz danych 	  DE 	  16/05/2015 	471762,25	 EUR 	 z Vat 	  Wartosc: 471 762,25 EUR £¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:170754-2015:TEXT:PL:HTML&src=0 	  170754-2015 	  Szwecja-Tumba: Pakiety oprogramowania szkoleniowego 	  SE 	  16/05/2015 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:169435-2015:TEXT:PL:HTML&src=0 	  169435-2015 	  Wêgry-Siófok: System informacji ruchu pasa¿erskiego 	  HU 	  16/05/2015 	368990800	 HUF 	 z Vat 	  Wartosc: 368 990 800 HUF
http://ted.europa.eu/udl?uri=TED:NOTICE:169403-2015:TEXT:PL:HTML&src=0 	  169403-2015 	  Niemcy-Lubeka: Pakiety oprogramowania do zamówieñ 	  DE 	  16/05/2015 	395639,3	 EUR 	 z Vat 	  Wartosc: 395 639,30 EUR £¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:167419-2015:TEXT:PL:HTML&src=0 	  167419-2015 	  Francja-Le Kremlin-Bic?tre: Systemy informacji medycznej 	  FR 	  15/05/2015 	2 768 400	 EUR 	 z Vat 	  Najnizsza oferta 0 i najwyzsza oferta 2 768 400 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:167052-2015:TEXT:PL:HTML&src=0 	  167052-2015 	  Estonia-Tartu: Pakiety oprogramowania szkoleniowego i rozrywkowego 	  EE 	  15/05/2015 	79125	 EUR 	 z Vat 	  Wartosc: 79 125 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:167006-2015:TEXT:PL:HTML&src=0 	  167006-2015 	  Rumunia-Bucuresti: Skanery 	  RO 	  15/05/2015 	661615,28	 RON 	 z Vat 	  Wartosc: 661 615,28 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:166071-2015:TEXT:PL:HTML&src=0 	  166071-2015 	  Zjednoczone Królestwo-Liverpool: Us³ugi pocztowe 	  UK 	  13/05/2015 	400 000 000	 GBP 	 z Vat 	  Najnizsza oferta 400 000 000 i najwyzsza oferta 1 500 000 000 GBP
